item_id,title,description,url,brand,seller_name,image_url,availability,price,sale_price,is_ads_eligible
124930,עריסה נצמדת דגם Arya,"עריסה נצמדת אריא משלבת בין עיצוב מודרני, שימוש רב תכליתי ובטיחות, היא הבחירה האידיאלית להורים המחפשים קרבה מקסימלית, במהלך החודשים הראשונים של התינוק. אריא כוללת מזרן וכילה כדי להבטיח לתינוקך שינה שלווה ובטוחה. שימוש רב תכליתי – העריסה מעוצבת בקו מודרני מפנק, ומאפשרת שימוש כעריסה עצמאית או כעריסה נצמדת למיטת ההורים. בנוסף, היא כוללת מצב נדנוד, סטטי ו- 4 גלגלים, המעבר בין 3 האפשרויות הוא פשוט ומהיר. גובה מתכוונן – עם 6 מצבי גובה שונים, העריסה מאפשרת התאמה אישית ונוחות מקסימלית. ניתן להטות את העריסה להקל על תופעות גודש או ריפלוקס. רצועות עיגון – הצמדת העריסה למיטת ההורים פשוטה וקלה בעזרת רצועות העיגון המצורפות, כך שתוכלו לשמור על קרבה מקסימלית לתינוקכם בחודשיו הראשונים, ולהקל משמעותית בזמנת הנקת הלילה. כילת רשת – העריסה מגיעה עם כילה רשת שקופה, שתפקידה להרחיק חרקים ויתושים, ובו זמנית לאפשר אוורור וזרימת אוויר, לשמירה על סביבה נוחה ונעימה. אוורור – דפנות הרשת בצידי העריסה מספקות אוורור תמידי ורעננות, ומאפשרת הצצה מהירה ומרגיעה לקטנטן שלכם מכל כיוון. מזרן נוח – העריסה כוללת מזרן נוח ומאוורר, בעל לוח קשיח המבטיח שינה רציפה ונעימה לתינוק. ניתן לנקות את כיסוי המזרן בקלות בעזרת מטלית לחה. משטח אחסון רחב – מדף אחסון תחתון גדול לשמירה על כל הציוד הנחוץ לתינוקך בהישג יד לגישה מהירה בזמן אמת. קלות השימוש – העריסה עוצבה תוך מחשבה על קלות השימוש, תהליך ההרכבה והפירוק פשוט וקל. ניידות – העריסה מצוידת ב-4 גלגלים המספקים תנועה חלקה, הם הניתנים לנעילה ומאפשרים יציבות, בטיחות וניידות קלה ברחבי הבית. מרחב בטוח – העריסה עוטפת באהבה את התינוק, מספקת לו את כל הנוחות שהוא צריך ולכם ההורים בטחון ושקט נפשי.",https://www.babystav.co.il/עריסה-נצמדת-דגם-arya,טוויגי | Twigy,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Twigy/Arya/Koala.jpg,in_stock,811.00 ILS,,true
124932,עגלה לתינוק משולבת כולל אמבטיה וטיולון דגם Novo,"עגלת Novo לוקחת את האיכות והטכנולוגיה של עגלות Sportline ויוצקת הכל לתוך עיצוב אירופאי, עם נוכחות, שקשה להישאר אדישים אליה. עשויה מהחומרים האיכותיים ביותר שניתן למצוא בעגלות היום, היא מציבה רף חדש של איכות, לצד העיצוב הייחודי. שלדה חדשה, קווים קלאסיים עם נגיעות כרום שחור, גלגלים ענקיים וקלים במיוחד, מערכת קפיצים משודרגת וסל חפצים סגור – לסדר וארגון מושלם. סל השכיבה כולל 3 פתחי אוורור גדולים, כפתורי זיכרון לניתוק פשוט וריפודים חדשים. וקבלו את זה: ניתן לשנות את גובה סל השכיבה בלחיצה קלה, קיימים 3 מצבי גובה שונים להתאמה מושלמת לכל מצב ביום. מושב טיולון מפנק במיוחד, גדול ומרווח, דו כיווני, מתאים מלידה, כולל הצללה מלאה, וכמו הסל שכיבה ניתן לשנות את הגובה שלו בלחיצה, ולבחור בין 3 מצבי גובה שונים. עגלת ה Novo מקולקציה 2025 של Sportline היא שילוב מושלם של קדמה טכנולוגית ועיצוב מודרני מוקפד – כל טיול או סיבוב איתה היא חוויה. שלד העגלה שלדת אלומיניום קלת משקל. מתאמי גובה קבועים מאפשרים הורדה והעלאה של סל השכיבה ומרכב הטיול- 3 מצבי גובה שלד בצבעי שחור או שמנת גלגלים מחומר מוקצף ייחודי - קלים מאד לנסיעה רכה. סל רשת / קניות- XXL סגור עם נעילת מגנט. ידית אחיזה מתכווננת 3 מצבי גובה בציפוי דמוי עור יוקרתי שחור/שנהב מנגנון קיפול ייחודי מהיר. שיכוך זעזועים מלא בכל הגלגלים - קפיצים משודרגים בגלגלים אחוריים וקדמיים. מנגנון בלם אחורי משותף. נעילת גלגלים קדמיים לנסיעה ישרה או במצב פתוח- סיבוב של 360 מעלות. מצורף סט מתאמים לסל קל אוניברסלי סל שכיבה סל שכיבה בעיצוב חדש עם בסיס EPP מאוורר וקל מאד ניתן לחבר את סל השכיבה ישירות לשלד ללא צורך במתאמים. כפתורי זכרון לשחרור מהיר של סל השכיבה והכל ביד אחת. כיסוי רגליים מעוצב הניתן לפתיחה או סגירה באמצעות רוכסנים. פתחי צפייה ואוורור מרובים המאפשרים קשר רציף עם התינוק. פתח סל שכיבה קדמי- ניתן לסגירה עם רוכסן או סגירה מהירה בעזרת מגנטים. פתח סל שכיבה אחורי- ניתן לסגירה עם רוכסן או סגירה מהירה בעזרת מגנטים. פתח אוורור גדול במיוחד בגגון סל השכיבה ניתן לסגירה בעזרת רוכסן. פתחי אוורור בתחתית סל השכיבה עוזרים למניעת הצטברות לחות מזרן נושם דו כיווני חדש , עבה במיוחד עם זווית הגבהה להקלה בתופעות גודש וריפולוקס. בד פנימי משודרג בגוון אפור בהיר היפר אלרגני. ידית נשיאה מרופדת דמוי עור לאחיזה קלה ובטוחה. גגון XXL ענק עם הגנת קרינה UV50 להצללה מקסימלית. תוספת הצללה הניתנת להוספה או הורדה בעזרת רוכסן. רוכסן הארכת גגון עם הגנת Waterproof בתום שימוש ניתן לקיפול ואחסון שטוח. מרכב טיול מושב טיולון ניתן להגבהה- 3 מצבי גובה מושב טיולון ניתן לחיבור עם ונגד כיוון הנסיעה. קיפול ופתיחה מהירה והכל ביד אחת. מערכת רצועות 5 נקודות אחיזה המתחברות לאבזם מגנטי מעוצב. גב מרכב טיול קשיח עם פתחי אוורור. גב מרכב טיול הכולל מנגנון הגבהת גגון- 3 מצבי גובה. גב מרכב טיולון מתכוונן ל- 3 מצבים - שכיבה , מצב ביניים ומצב ישיבה. מדרך רגליים מתכוונן – עולה ויורד, סה״כ 3 מצבים. פגוש עם מפתח רחב במיוחד וכיסוי דמוי עור מפואר, הניתן לשליפה או פתיחה מכל צד. גגון מושב טיול עם הארכה XXL והגנת UV50 נגד קרינת שמש. מנגנון הורדת ריפוד קלה ונוחה במיוחד. מנגנון שינוי אורך רצועות חדש המאפשר התאמת מידה בקלות רבה. עיצווב אייקוני בד יוקרתי ועיצוב ייחודי בצבעי שחור ופנינה. פס קישוט בצבע כרום שחור טבוע בשלד בשילוב של שמנת ושחור. נגיעות של כרום שחור בידית העגלה. גלגלים מחומר מוקצף חדיש וייחודי לנסיעה רכה ומהנה. ידית דחיפה ופגוש עטופים בציפוי דמוי עור יוקרתי בצבעי פנינה או שחור. גב מושב טיולון מעוצב בצורת קליפה מחוררת המאפשרת אוורור רציף. רוכסנים מעוצבים חדשים. בדים פנימיים בסל שכיבה בעיצוב ייחודי היפר אלרגניים- ניתנים להסרה לכביסה בצורה קלה. סל קניות מעוצב הניתן לפתיחה / סגירה בעזרת מגנט. מפרט טכני מתאים מגיל לידה ועד 22 ק""ג משקל מרכב טיול 4.8 ק""ג משקל שלד 7.8 ק""ג משקל סל שכיבה כולל מזרן 4.8 ק""ג מידות מזרון סל שכיבה 75X32 ס״מ רוחב שלד מכסימלי 58 ס""מ (גלגלים אחוריים) 4 מצבי גובה ידית דחיפה 97 ס״מ - 110 ס״מ מידות שלדת עגלה מקופלת 61X58X31 ס""מ",https://www.babystav.co.il/עגלה-לתינוק-משולבת-כולל-אמבטיה-וטיולון-דגם-novo,החנות של ספורט ליין,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Egst/Sport%20Line/Novo/novo%20cream.jpg,in_stock,4190.00 ILS,,true
124934,קסדה מקצועית לגיל 8 ומעלה דגם V17 כחול סאטן,"קסדה מקצועית המתאימה לילדים ונוער לרכיבה על אופניים, סקייטבורד, רולרבליידס ועוד... ריפוד ועיצוב פנימי לנוחות ובטיחות מרבית. 17 פתחי אוורור לקירור ראש הרוכב. רצועה מתכווננת עם אבזם צד לסגירה קלה ומהירה. עומדת בתקנים מכון CPSC האמריקאי. 1/12/2024",https://www.babystav.co.il/קסדה-מקצועית-לגיל-8-ומעלה-דגם-v17-כחול-סאטן,רייזור | Razor,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Razor/%D7%A7%D7%A1%D7%93%D7%95%D7%AA/Razor-Child-Helmet-Satin-BlueRazor-Child-Helmet-Satin-BlueRazor-Child-Helmet-Satin-BlueRazor-Child-Helmet-Satin-Blue.jpg,in_stock,161.00 ILS,,true
124935,קסדה מקצועית לגיל 8 ומעלה דגם V17 שחור,"קסדה מקצועית המתאימה לילדים ונוער לרכיבה על אופניים, סקייטבורד, רולרבליידס ועוד... ריפוד ועיצוב פנימי לנוחות ובטיחות מרבית. 17 פתחי אוורור לקירור ראש הרוכב. רצועה מתכווננת עם אבזם צד לסגירה קלה ומהירה. עומדת בתקנים מכון CPSC האמריקאי. 1/12/2024",https://www.babystav.co.il/קסדה-מקצועית-לגיל-8-ומעלה-דגם-v17-שחור,רייזור | Razor,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Razor/%D7%A7%D7%A1%D7%93%D7%95%D7%AA/71DblUPU9vL__AC_SL1500_.jpg,out_of_stock,161.00 ILS,,true
124936,קסדה מקצועית לגיל 12 ומעלה דגם V17 שחור,"קסדה מקצועית המתאימה לילדים ונוער לרכיבה על אופניים, סקייטבורד, רולרבליידס ועוד... ריפוד ועיצוב פנימי לנוחות ובטיחות מרבית. 17 פתחי אוורור לקירור ראש הרוכב. רצועה מתכווננת עם אבזם צד לסגירה קלה ומהירה. עומדת בתקנים מכון CPSC האמריקאי. 1/12/2024",https://www.babystav.co.il/קסדה-מקצועית-לגיל-12-ומעלה-דגם-v17-שחור,רייזור | Razor,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Razor/%D7%A7%D7%A1%D7%93%D7%95%D7%AA/71DblUPU9vL__AC_SL1500_.jpg,out_of_stock,161.00 ILS,,true
124937,קסדה מקצועית מלאה לגיל 5 ומעלה דגם Full Face,קסדה לרכיבת אקסטרים להגנה מלאה על הראש ועל הפנים המתאימה לילדים בגילאים 5+ ריפוד ועיצוב פנימי לנוחיות והגנה מקסימלית מגן פה עם פתח אוורור פתח עיניים גדול המאפשר רכיבה עם משקפי מגן רצועה מתכווננת עם אבזם לסגירה מהירה וקלה מגיעה בצבע שחור,https://www.babystav.co.il/קסדה-מקצועית-מלאה-לגיל-5-ומעלה-דגם-full-face,רייזור | Razor,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Razor/%D7%A7%D7%A1%D7%93%D7%95%D7%AA/5f2d7de2474209fd39aa11f8ec6715c7.jpg,in_stock,303.00 ILS,,true
124938,קסדה לילדים מעוצבת לגיל 8 ומעלה דגם KRS גרפיטי,"מתאים לגילאים 8 + רצועות מתכווננות ציפוי EXOTUFF בעיצוב תלת מימד פתחי קירור אווירודינאמים קליפת EPS פנימית לבלימת זעזועים עומדת בתקן בטיחות אמריקאי CPSC קסדת אופניים מעוצבת בהשראת גרפיטי שחור מט ,עם מוהק מגומי למראה פרוע",https://www.babystav.co.il/קסדה-לילדים-מעוצבת-לגיל-8-ומעלה-דגם-krs-גרפיטי,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/0aad956d04d1ad49191e190c9d4c64c6.jpg,out_of_stock,161.00 ILS,,true
124939,קסדה קראש לגיל 5 ומעלה דגם שחור מט,"קסדהמבית RASKULLZ KRASH. הקסדות בטיחותיות ונוחות שומרות גם על בטיחות וגם על סטייל! כולל ציפוי EXOTUFF בעיצוב תלת מימד, פתחי קירור אווירודינמיים, קליפת EPS פנימית לבלימת זעזועים. עומדת בתקן בטיחות אמריקאי CPSC רצועות מתכווננות להתאמה מושלמת למידת הראש. היקף 50-54 ס""מ לגיל 5-8",https://www.babystav.co.il/קסדה-קראש-לגיל-5-ומעלה-דגם-שחור-מט,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%A7%D7%A8%D7%90%D7%A9%20%D7%A9%D7%97%D7%95%D7%A8.jpg,out_of_stock,192.00 ILS,,true
124940,קסדה קראש לגיל 5 ומעלה דגם כחול מט,"קסדהמבית RASKULLZ KRASH. הקסדות בטיחותיות ונוחות שומרות גם על בטיחות וגם על סטייל! כולל ציפוי EXOTUFF בעיצוב תלת מימד, פתחי קירור אווירודינמיים, קליפת EPS פנימית לבלימת זעזועים. עומדת בתקן בטיחות אמריקאי CPSC רצועות מתכווננות להתאמה מושלמת למידת הראש. היקף 50-54 ס""מ לגיל 5-8",https://www.babystav.co.il/קסדה-קראש-לגיל-5-ומעלה-דגם-כחול-מט,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%9B%D7%97%D7%95%D7%9C.jpg,in_stock,192.00 ILS,,true
124941,קסדה קראש לגיל 5 ומעלה דגם מנטה מט,"קסדהמבית RASKULLZ KRASH. הקסדות בטיחותיות ונוחות שומרות גם על בטיחות וגם על סטייל! כולל ציפוי EXOTUFF בעיצוב תלת מימד, פתחי קירור אווירודינמיים, קליפת EPS פנימית לבלימת זעזועים. עומדת בתקן בטיחות אמריקאי CPSC רצועות מתכווננות להתאמה מושלמת למידת הראש. היקף 50-54 ס""מ לגיל 5-8",https://www.babystav.co.il/קסדה-קראש-לגיל-5-ומעלה-דגם-מנטה-מט,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%9E%D7%A0%D7%98%D7%94.jpg,in_stock,192.00 ILS,,true
124942,קסדה קראש לגיל 5 ומעלה דגם ורוד זוהר,"קסדהמבית RASKULLZ KRASH. הקסדות בטיחותיות ונוחות שומרות גם על בטיחות וגם על סטייל! כולל ציפוי EXOTUFF בעיצוב תלת מימד, פתחי קירור אווירודינמיים, קליפת EPS פנימית לבלימת זעזועים. עומדת בתקן בטיחות אמריקאי CPSC רצועות מתכווננות להתאמה מושלמת למידת הראש. היקף 50-54 ס""מ לגיל 5-8",https://www.babystav.co.il/קסדה-קראש-לגיל-5-ומעלה-דגם-ורוד-זוהר,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%95%D7%A8%D7%95%D7%93.jpg,out_of_stock,192.00 ILS,,true
124943,קסדה קראש לגיל 8 ומעלה דגם אפור מט,"מתאים לגילאים 8 + רצועות מתכווננות ציפוי EXOTUFF בעיצוב תלת מימד פתחי קירור אווירודינאמיים קליפת EPS פנימית לבלימת זעזועים עומדת בתקן בטיחות אמריקאי CPSC היקף ראש 54-58 ס""מ לגיל 8-14",https://www.babystav.co.il/קסדה-קראש-לגיל-8-ומעלה-דגם-אפור-מט,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%90%D7%A4%D7%95%D7%A8.jpg,in_stock,192.00 ILS,,true
124944,קסדה קראש לגיל 8 ומעלה דגם שחור מט,"מתאים לגילאים 8 + רצועות מתכווננות ציפוי EXOTUFF בעיצוב תלת מימד פתחי קירור אווירודינאמיים קליפת EPS פנימית לבלימת זעזועים עומדת בתקן בטיחות אמריקאי CPSC היקף ראש 54-58 ס""מ לגיל 8-14",https://www.babystav.co.il/קסדה-קראש-לגיל-8-ומעלה-דגם-שחור-מט,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%A7%D7%A8%D7%90%D7%A9%20%D7%A9%D7%97%D7%95%D7%A8.jpg,in_stock,192.00 ILS,,true
124945,קסדה קראש לגיל 8 ומעלה דגם סגול עמוק,"מתאים לגילאים 8 + רצועות מתכווננות ציפוי EXOTUFF בעיצוב תלת מימד פתחי קירור אווירודינאמיים קליפת EPS פנימית לבלימת זעזועים עומדת בתקן בטיחות אמריקאי CPSC היקף ראש 54-58 ס""מ לגיל 8-14",https://www.babystav.co.il/קסדה-קראש-לגיל-8-ומעלה-דגם-סגול-עמוק,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%A1%D7%92%D7%95%D7%9C.jpg,in_stock,192.00 ILS,,true
124946,קסדה קראש לגיל 8 ומעלה דגם לבן מבריק,"מתאים לגילאים 8 + רצועות מתכווננות ציפוי EXOTUFF בעיצוב תלת מימד פתחי קירור אווירודינאמיים קליפת EPS פנימית לבלימת זעזועים עומדת בתקן בטיחות אמריקאי CPSC היקף ראש 54-58 ס""מ לגיל 8-14",https://www.babystav.co.il/קסדה-קראש-לגיל-8-ומעלה-דגם-לבן-מבריק,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%9C%D7%91%D7%9F.jpg,in_stock,192.00 ILS,,true
124947,קסדה קראש ABS Shell בטכנולוגית MIPS לגיל 8 ומעלה דגם שחור מט,"הקסדות עשויות מABS Shell בשילוב EPS בהקצפה. הקסדות מתוגברות בטכנולוגית MIPS הטכנולוגיה החשובה ביותר אולי בתחום קסדות בעשור האחרון. עומד בתקני בטיחות אמריקאים מחמירים פתחי אוורור אווירודינמיים לקירור הראש רצועות מתכווננות לאבטחת הקסדה על הראש מתאים לילדים מגיל 8+ היקף 54-58 ס""מ הסבר על טכנולוגיי MIPS הטכנולוגיה הושקה ב2007 ועד היום נמכרו מיליונים של קסדות. הטכנולוגיה הומצאה על ידי Hans Von Holst – מנתח מוח . שחיפש דרך טובה יותר להפחית את נזקי זעזועי מוח בנפילות. (80% מזעזועי המוח הינם קלים, 10% בינוניים והשאר קשים) מכיוון שרוב פציעות הראש מתאונות אינן מפגיעה ישירה אלא מתנועה סיבובית(Rotational) שבה בעצם הראש מסתובב והמוח בתוכו, הפיתוח התרכז ברעיון שיכול להפחית את כמות האנרגיה הקינטית שתעבור לתוך המוח מהפגיעה. השכבה יכולה לזוז 10-15 ממ עם כיוון הפגיעה ובכך למעשה מפחיתה את הנזק מתנועה סיבובית. בבדיקות מעבדה רואים הפחתה של 10% בעוצמת הפגיעה בזכות הMIPS. לפי `virginia Tech שעושה את רוב בדיקות הקסדות ל - Consumer Report ניתן להבחין כי הקסדות עם MIPS לרוב מדורגות ב5 כוכבים הרמה הגבוה ביותר.",https://www.babystav.co.il/קסדה-קראש-abs-shell-בטכנולוגית-mips-לגיל-8-ומעלה-דגם-שחור-מט,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/900ec34380f669d48ebe099467ef3b13.jpg,in_stock,303.00 ILS,,true
124948,קסדה קראש ABS Shell בטכנולוגית MIPS לגיל 8 ומעלה דגם כחול מט,"הקסדות עשויות מABS Shell בשילוב EPS בהקצפה. הקסדות מתוגברות בטכנולוגית MIPS הטכנולוגיה החשובה ביותר אולי בתחום קסדות בעשור האחרון. עומד בתקני בטיחות אמריקאים מחמירים פתחי אוורור אווירודינמיים לקירור הראש רצועות מתכווננות לאבטחת הקסדה על הראש מתאים לילדים מגיל 8+ היקף 54-58 ס""מ הסבר על טכנולוגיי MIPS הטכנולוגיה הושקה ב2007 ועד היום נמכרו מיליונים של קסדות. הטכנולוגיה הומצאה על ידי Hans Von Holst – מנתח מוח . שחיפש דרך טובה יותר להפחית את נזקי זעזועי מוח בנפילות. (80% מזעזועי המוח הינם קלים, 10% בינוניים והשאר קשים) מכיוון שרוב פציעות הראש מתאונות אינן מפגיעה ישירה אלא מתנועה סיבובית(Rotational) שבה בעצם הראש מסתובב והמוח בתוכו, הפיתוח התרכז ברעיון שיכול להפחית את כמות האנרגיה הקינטית שתעבור לתוך המוח מהפגיעה. השכבה יכולה לזוז 10-15 ממ עם כיוון הפגיעה ובכך למעשה מפחיתה את הנזק מתנועה סיבובית. בבדיקות מעבדה רואים הפחתה של 10% בעוצמת הפגיעה בזכות הMIPS. לפי `virginia Tech שעושה את רוב בדיקות הקסדות ל - Consumer Report ניתן להבחין כי הקסדות עם MIPS לרוב מדורגות ב5 כוכבים הרמה הגבוה ביותר.",https://www.babystav.co.il/קסדה-קראש-abs-shell-בטכנולוגית-mips-לגיל-8-ומעלה-דגם-כחול-מט,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/7591df7d43d4f3fb6e5b48bf0be184a0.jpg,in_stock,303.00 ILS,,true
124949,קסדה קראש ABS Shell בטכנולוגית MIPS לגיל 8 ומעלה דגם ורוד זוהר,"הקסדות עשויות מABS Shell בשילוב EPS בהקצפה. הקסדות מתוגברות בטכנולוגית MIPS הטכנולוגיה החשובה ביותר אולי בתחום קסדות בעשור האחרון. עומד בתקני בטיחות אמריקאים מחמירים פתחי אוורור אווירודינמיים לקירור הראש רצועות מתכווננות לאבטחת הקסדה על הראש מתאים לילדים מגיל 8+ היקף 54-58 ס""מ הסבר על טכנולוגיי MIPS הטכנולוגיה הושקה ב2007 ועד היום נמכרו מיליונים של קסדות. הטכנולוגיה הומצאה על ידי Hans Von Holst – מנתח מוח . שחיפש דרך טובה יותר להפחית את נזקי זעזועי מוח בנפילות. (80% מזעזועי המוח הינם קלים, 10% בינוניים והשאר קשים) מכיוון שרוב פציעות הראש מתאונות אינן מפגיעה ישירה אלא מתנועה סיבובית(Rotational) שבה בעצם הראש מסתובב והמוח בתוכו, הפיתוח התרכז ברעיון שיכול להפחית את כמות האנרגיה הקינטית שתעבור לתוך המוח מהפגיעה. השכבה יכולה לזוז 10-15 ממ עם כיוון הפגיעה ובכך למעשה מפחיתה את הנזק מתנועה סיבובית. בבדיקות מעבדה רואים הפחתה של 10% בעוצמת הפגיעה בזכות הMIPS. לפי `virginia Tech שעושה את רוב בדיקות הקסדות ל - Consumer Report ניתן להבחין כי הקסדות עם MIPS לרוב מדורגות ב5 כוכבים הרמה הגבוה ביותר.",https://www.babystav.co.il/קסדה-קראש-abs-shell-בטכנולוגית-mips-לגיל-8-ומעלה-דגם-ורוד-זוהר,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/bb3d98876e615e9adb37ecd134cd407f.jpg,in_stock,303.00 ILS,,true
124950,קסדה קראש ABS Shell בטכנולוגית MIPS לגיל 8 ומעלה דגם לבן מבריק,"הקסדות עשויות מABS Shell בשילוב EPS בהקצפה. הקסדות מתוגברות בטכנולוגית MIPS הטכנולוגיה החשובה ביותר אולי בתחום קסדות בעשור האחרון. עומד בתקני בטיחות אמריקאים מחמירים פתחי אוורור אווירודינמיים לקירור הראש רצועות מתכווננות לאבטחת הקסדה על הראש מתאים לילדים מגיל 8+ היקף 54-58 ס""מ הסבר על טכנולוגיי MIPS הטכנולוגיה הושקה ב2007 ועד היום נמכרו מיליונים של קסדות. הטכנולוגיה הומצאה על ידי Hans Von Holst – מנתח מוח . שחיפש דרך טובה יותר להפחית את נזקי זעזועי מוח בנפילות. (80% מזעזועי המוח הינם קלים, 10% בינוניים והשאר קשים) מכיוון שרוב פציעות הראש מתאונות אינן מפגיעה ישירה אלא מתנועה סיבובית(Rotational) שבה בעצם הראש מסתובב והמוח בתוכו, הפיתוח התרכז ברעיון שיכול להפחית את כמות האנרגיה הקינטית שתעבור לתוך המוח מהפגיעה. השכבה יכולה לזוז 10-15 ממ עם כיוון הפגיעה ובכך למעשה מפחיתה את הנזק מתנועה סיבובית. בבדיקות מעבדה רואים הפחתה של 10% בעוצמת הפגיעה בזכות הMIPS. לפי `virginia Tech שעושה את רוב בדיקות הקסדות ל - Consumer Report ניתן להבחין כי הקסדות עם MIPS לרוב מדורגות ב5 כוכבים הרמה הגבוה ביותר.",https://www.babystav.co.il/קסדה-קראש-abs-shell-בטכנולוגית-mips-לגיל-8-ומעלה-דגם-לבן-מבריק,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/8072db6aeec22eb0dce67406430e985d.jpg,in_stock,303.00 ILS,,true
124953,קסדה ראס לגיל 3 ומעלה דגם חד קרן קשת,"הקסדה המגניבה לילדים בעיצוב 3D, צבעוני ויפיפה , תעזור לכם עם הבעיה של לגרום לילד לחבוש קסדה. הקסדות של Raskullz מעניקות מראה מגניב וחדשני שיגרום לילדיכם לסובב ראשים במגרשי הרכיבה. חלקה הפנימי של הקסדה מעוצב לבלימת זעזועים עומד בתקני בטיחות אמריקאים מחמירים פתחי אוורור אווירודינמיים לקירור הראש רצועות מתכווננות לאבטחת הקסדה על הראש מתאים לילדות מגיל 3+",https://www.babystav.co.il/קסדה-ראס-לגיל-3-ומעלה-דגם-חד-קרן-קשת,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/2595d8a9d22694e1d814014006913b60.png,out_of_stock,161.00 ILS,,true
124954,קסדה ראס מוהק לגיל 5 ומעלה דגם טי רקס חדש,"הקסדה המגניבה לילדים בעיצוב 3D של מוהוק מגניב שנותן מראה קשוח, עם גרפיקה של שודד ים, תעזור לכם עם הבעיה של לגרום לילד לחבוש קסדה. הקסדות של Raskullz מעניקות מראה מגניב וחדשני שיגרום לילדיכם לסובב ראשים במגרשי הרכיבה. חלקה הפנימי של הקסדה מעוצב לבלימת זעזועים עומד בתקני בטיחות אמריקאים מחמירים פתחי אוורור אווירודינמיים לקירור הראש רצועות מתכווננות לאבטחת הקסדה על הראש מתאים לילדים מגיל 5+",https://www.babystav.co.il/קסדה-ראס-מוהק-לגיל-5-ומעלה-דגם-טי-רקס-חדש,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%98%D7%99%D7%A8%D7%A7%D7%A1%20%D7%97%D7%93%D7%A9.jpg,out_of_stock,161.00 ILS,,true
124955,קסדה ראס לגיל 5 ומעלה דגם כריש צומפס,"הקסדה המגניבה לילדים בעיצוב 3D של כריש, תעזור לכם עם הבעיה של לגרום לילד לחבוש קסדה. הקסדות של Raskullz מעניקות מראה מגניב וחדשני שיגרום לילדיכם לסובב ראשים במגרשי הרכיבה. חלקה הפנימי של הקסדה מעוצב לבלימת זעזועים עומד בתקני בטיחות אמריקאים מחמירים פתחי אוורור אווירודינמיים לקירור הראש רצועות מתכווננות לאבטחת הקסדה על הראש זמין במידות לילדים מגיל 5",https://www.babystav.co.il/קסדה-ראס-לגיל-5-ומעלה-דגם-כריש-צומפס,ראס | Raskullz,בייבי סתיו,https://www.babystav.co.il/sites/stav/UserContent/images/pro/Pupik/Helmet/%D7%9B%D7%A8%D7%99%D7%A9%20%D7%A6.jpg,in_stock,161.00 ILS,,true
